ESTADO;COD PRODUTO;DESCRIÇÃO PRODUTO;NCM;COD PRINCIPAL;DESC. PRINCIPAL;COD IMOBILIZADO;DESC. IMOBILIZADO;COD GRUPO;DESC. GRUPO;COD CC;DESC CC;CONDICAO;APELIDO;CNPJ FORNEC;RAZÃO SOCIAL;Nº NFE;SERIE;ITEM Nfe;CHAVE ELETRÔNICA;QTD;P. UNIT.;TOTAL ITEM;VLR CONTABIL ;BASE ICMS;PERC ICMS;VLR ICMS;DT EMISSÃO;DT LANC;Dt Aquisição;Vlr.Aquis;Tot.Deprec;Vlr.Residual;Reaval.Mapa 2;Deemed Cost;Vlr.Consolid
NOVO;14273;CAIXA METALICA 1000 x 800 x 600         ;73090090       ;;;26181;CAIXA METALICA 1000 x 800 x 600 ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-7;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-EXPEDIÇÃO;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;429;72;1;35250510301112000136550010000004291583618440      ;30;1710;51300;51300;0;0;0;12/05/2025;05/06/2025;04/06/2025;1551,82;51,72;1500,1;0;0;1500,1
NOVO;14273;CAIXA METALICA 1000 x 800 x 600         ;73090090       ;;;26182;CAIXA METALICA 1000 x 800 x 600 ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-7;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-EXPEDIÇÃO;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;429;72;1;35250510301112000136550010000004291583618440      ;30;1710;51300;51300;0;0;0;12/05/2025;05/06/2025;04/06/2025;1551,82;51,72;1500,1;0;0;1500,1
NOVO;14273;CAIXA METALICA 1000 x 800 x 600         ;73090090       ;;;26183;CAIXA METALICA 1000 x 800 x 600 ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-7;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-EXPEDIÇÃO;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;429;72;1;35250510301112000136550010000004291583618440      ;30;1710;51300;51300;0;0;0;12/05/2025;05/06/2025;04/06/2025;1551,82;51,72;1500,1;0;0;1500,1
NOVO;14273;CAIXA METALICA 1000 x 800 x 600         ;73090090       ;;;26184;CAIXA METALICA 1000 x 800 x 600 ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-7;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-EXPEDIÇÃO;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;429;72;1;35250510301112000136550010000004291583618440      ;30;1710;51300;51300;0;0;0;12/05/2025;05/06/2025;04/06/2025;1551,82;51,72;1500,1;0;0;1500,1
NOVO;14273;CAIXA METALICA 1000 x 800 x 600         ;73090090       ;;;26185;CAIXA METALICA 1000 x 800 x 600 ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-7;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-EXPEDIÇÃO;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;429;72;1;35250510301112000136550010000004291583618440      ;30;1710;51300;51300;0;0;0;12/05/2025;05/06/2025;04/06/2025;1551,82;51,72;1500,1;0;0;1500,1
NOVO;14273;CAIXA METALICA 1000 x 800 x 600         ;73090090       ;;;26186;CAIXA METALICA 1000 x 800 x 600 ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-7;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-EXPEDIÇÃO;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;429;72;1;35250510301112000136550010000004291583618440      ;30;1710;51300;51300;0;0;0;12/05/2025;05/06/2025;04/06/2025;1551,82;51,72;1500,1;0;0;1500,1
NOVO;14273;CAIXA METALICA 1000 x 800 x 600         ;73090090       ;;;26187;CAIXA METALICA 1000 x 800 x 600 ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-7;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-EXPEDIÇÃO;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;429;72;1;35250510301112000136550010000004291583618440      ;30;1710;51300;51300;0;0;0;12/05/2025;05/06/2025;04/06/2025;1551,82;51,72;1500,1;0;0;1500,1
NOVO;14273;CAIXA METALICA 1000 x 800 x 600         ;73090090       ;;;26188;CAIXA METALICA 1000 x 800 x 600 ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-7;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-EXPEDIÇÃO;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;429;72;1;35250510301112000136550010000004291583618440      ;30;1710;51300;51300;0;0;0;12/05/2025;05/06/2025;04/06/2025;1551,82;51,72;1500,1;0;0;1500,1
NOVO;14273;CAIXA METALICA 1000 x 800 x 600         ;73090090       ;;;26189;CAIXA METALICA 1000 x 800 x 600 ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-7;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-EXPEDIÇÃO;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;429;72;1;35250510301112000136550010000004291583618440      ;30;1710;51300;51300;0;0;0;12/05/2025;05/06/2025;04/06/2025;1551,82;51,72;1500,1;0;0;1500,1
NOVO;14273;CAIXA METALICA 1000 x 800 x 600         ;73090090       ;;;26190;CAIXA METALICA 1000 x 800 x 600 ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-7;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-EXPEDIÇÃO;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;429;72;1;35250510301112000136550010000004291583618440      ;30;1710;51300;51300;0;0;0;12/05/2025;05/06/2025;04/06/2025;1551,82;51,72;1500,1;0;0;1500,1
NOVO;14273;CAIXA METALICA 1000 x 800 x 600         ;73090090       ;;;26191;CAIXA METALICA 1000 x 800 x 600 ;6;MÁQ EQUIP FÁBRICA - REAVAL                                  ;12-7;INTELLI IND.TERM.ELETR.LTDA - FUNDIÇÃO-EXPEDIÇÃO;9;APELIDO;10301112/0001-36;SONIA MARIA TROMBETTA VIEIRA E CIA LTDA - ME                ;429;72;1;35250510301112000136550010000004291583618440      ;30;1710;51300;51300;0;0;0;12/05/2025;05/06/2025;04/06/2025;1551,82;51,72;1500,1;0;0;1500,1
NOVO;901780;CONTA METROS POLIA COM SENSOR           ;84798999       ;;;26192;CONTA METROS MODELO POLIA COM SENSOR ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-18;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MULTIPLEX 2;9;APELIDO;9356272/0001-01;UEFA COMERCIAL LTDA EPP                                     ;17774;72;1;35250509356272000101550010000177741000177712      ;1;16200;16200;16200;7920,18;18;1425,63;19/05/2025;05/06/2025;05/06/2025;13275,87;442,52;12833,35;0;0;12833,35
NOVO;30375;PLATAFORMA DE AÇO                       ;99999999       ;;;26193;PLATAFORMA DE AÇO ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-18;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MULTIPLEX 2;9;APELIDO;31860004/0001-73;WILLIAM BONETTI CARVALHO LTDA                               ;33;72;1;35250531860004000173550010000000331050709407      ;3;3600;10800;10800;0;0;0;21/05/2025;05/06/2025;05/06/2025;3267;108,88;3158,12;0;0;3158,12
NOVO;30375;PLATAFORMA DE AÇO                       ;99999999       ;;;26194;PLATAFORMA DE AÇO ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-18;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MULTIPLEX 2;9;APELIDO;31860004/0001-73;WILLIAM BONETTI CARVALHO LTDA                               ;33;72;1;35250531860004000173550010000000331050709407      ;3;3600;10800;10800;0;0;0;21/05/2025;05/06/2025;05/06/2025;3267;108,88;3158,12;0;0;3158,12
NOVO;30375;PLATAFORMA DE AÇO                       ;99999999       ;;;26195;PLATAFORMA DE AÇO ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-18;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-MULTIPLEX 2;9;APELIDO;31860004/0001-73;WILLIAM BONETTI CARVALHO LTDA                               ;33;72;1;35250531860004000173550010000000331050709407      ;3;3600;10800;10800;0;0;0;21/05/2025;05/06/2025;05/06/2025;3267;108,88;3158,12;0;0;3158,12
NOVO;128050;MICROCOMPUTADOR DELL OPTIPLEX 7010      ;84715010       ;;;26196;Desktop Dell csg optiplex 7020 i5 8 256 wip210- blw m -dto/08 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;68993641/0008-02;AGIS EQUIPAMENTOS E SERVICOS DE INFORMATICA LTDA            ;524472;72;1;32250568993641000802550010005244721785885098      ;5;3986,062;19930,31;19930,31;19930,31;12;2391,64;06/05/2025;03/06/2025;03/06/2025;4100;273,32;3826,68;0;0;3826,68
NOVO;128050;MICROCOMPUTADOR DELL OPTIPLEX 7010      ;84715010       ;;;26197;Desktop Dell csg optiplex 7020 i5 8 256 wip210- blw m -dto/08 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;68993641/0008-02;AGIS EQUIPAMENTOS E SERVICOS DE INFORMATICA LTDA            ;524472;72;1;32250568993641000802550010005244721785885098      ;5;3986,062;19930,31;19930,31;19930,31;12;2391,64;06/05/2025;03/06/2025;03/06/2025;4100;273,32;3826,68;0;0;3826,68
NOVO;128050;MICROCOMPUTADOR DELL OPTIPLEX 7010      ;84715010       ;;;26198;Desktop Dell csg optiplex 7020 i5 8 256 wip210- blw m -dto/08 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;68993641/0008-02;AGIS EQUIPAMENTOS E SERVICOS DE INFORMATICA LTDA            ;524472;72;1;32250568993641000802550010005244721785885098      ;5;3986,062;19930,31;19930,31;19930,31;12;2391,64;06/05/2025;03/06/2025;03/06/2025;4100;273,32;3826,68;0;0;3826,68
NOVO;128050;MICROCOMPUTADOR DELL OPTIPLEX 7010      ;84715010       ;;;26199;Desktop Dell csg optiplex 7020 i5 8 256 wip210- blw m -dto/08 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;68993641/0008-02;AGIS EQUIPAMENTOS E SERVICOS DE INFORMATICA LTDA            ;524472;72;1;32250568993641000802550010005244721785885098      ;5;3986,062;19930,31;19930,31;19930,31;12;2391,64;06/05/2025;03/06/2025;03/06/2025;4100;273,32;3826,68;0;0;3826,68
NOVO;128050;MICROCOMPUTADOR DELL OPTIPLEX 7010      ;84715010       ;;;26200;Desktop Dell csg optiplex 7020 i5 8 256 wip210- blw m -dto/08 ;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;68993641/0008-02;AGIS EQUIPAMENTOS E SERVICOS DE INFORMATICA LTDA            ;524472;72;1;32250568993641000802550010005244721785885098      ;5;3986,062;19930,31;19930,31;19930,31;12;2391,64;06/05/2025;03/06/2025;03/06/2025;4100;273,32;3826,68;0;0;3826,68
NOVO;126150;EVAP HI-WALL                            ;84151011       ;;;26201;AR CONDICIONADO SPLIT 24.000 BTU's E  EVAP HI-WALL ;7;MÓVEIS E UTENSÍLIOS                                         ;11-5;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-COMPRAS;9;APELIDO;18928807/0001-54;UNIAR COMERCIO DE ELETRO-ELETRÔNICOS E SERVIÇOS LTDA        ;984743;72;2;31250518928807000154550010009847431512913107      ;1;1824;1824;1824;1824;12;218,88;13/05/2025;05/06/2025;05/06/2025;4560;152;4408;0;0;4408
NOVO;135545;LENOVO V15 INTEL CORE i5-13420H 16GB    ;84713019       ;;;26202;NOTEBOOK LENOVO V15 IRU INTEL CORE I5 13420H SSD 512 PRO 83GL000KBR;1;EQUIPAMENTOS DE INFORMÁTICA                                 ;11-31;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-ENGENHARIA DE PROJETOS;9;APELIDO;94623741/0005-04;MAZER DISTRIBUIDORA LTDA                                    ;122999;77;1;32250594623741000504550050001229991473767512      ;1;4320;4320;4320;4320;12;518,4;26/05/2025;05/06/2025;05/06/2025;4320;288;4032;0;0;4032
NOVO;136028;LICENC.USO PROG.ENDPOINT SECURITY ESSENT;99999999       ;;;26203;LICENC.USO PROG.ENDPOINT SECURITY ESSENT ;13;SISTEMAS APLICATIVOS - SOFTWARE                             ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;5607657/0008-01;SCANSOURCE BRASIL DISTRIBUIDORA DE TECNOLOGIAS LTDA.        ;503653;19;1;                                                  ;1;60340,22;60340,22;60340,22;0;0;0;26/05/2025;05/06/2025;05/06/2025;45222,91;3014,88;42208,03;0;0;42208,03
NOVO;136028;LICENC.USO PROG.ENDPOINT SECURITY ESSENT;99999999       ;;;26204;SCANSOURCE BRASIL DISTRIBUIDOR ;13;SISTEMAS APLICATIVOS - SOFTWARE                             ;11-17;INTELLI IND.TERM.ELETR.LTDA - MATRIZ-TECNOLOGIA DA INFORM. E COMUNIC. T.I.C.;9;APELIDO;5607657/0008-01;SCANSOURCE BRASIL DISTRIBUIDORA DE TECNOLOGIAS LTDA.        ;503653;19;1;                                                  ;1;60340,22;60340,22;60340,22;0;0;0;26/05/2025;05/06/2025;05/06/2025;45222,91;3014,88;42208,03;0;0;42208,03
NOVO;14813;HEADSET INTELBRAS HSB 10 C/ TECLADO     ;85171100       ;;;26205;HEADSET INTELBRAS HSB 10 C/ TECLADO ;7;MÓVEIS E UTENSÍLIOS                                         ;14-8;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-PATRIMÔNIO;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;17972;72;1;35250407075762000104550010000179721711693109      ;6;189;1134;1134;0;0;0;24/04/2025;04/06/2025;04/06/2025;189;6,28;182,72;0;0;182,72
NOVO;14813;HEADSET INTELBRAS HSB 10 C/ TECLADO     ;85171100       ;;;26206;HEADSET INTELBRAS HSB 10 C/ TECLADO ;7;MÓVEIS E UTENSÍLIOS                                         ;14-8;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-PATRIMÔNIO;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;17972;72;1;35250407075762000104550010000179721711693109      ;6;189;1134;1134;0;0;0;24/04/2025;04/06/2025;04/06/2025;189;6,28;182,72;0;0;182,72
NOVO;14813;HEADSET INTELBRAS HSB 10 C/ TECLADO     ;85171100       ;;;26207;HEADSET INTELBRAS HSB 10 C/ TECLADO ;7;MÓVEIS E UTENSÍLIOS                                         ;14-8;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-PATRIMÔNIO;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;17972;72;1;35250407075762000104550010000179721711693109      ;6;189;1134;1134;0;0;0;24/04/2025;04/06/2025;04/06/2025;189;6,28;182,72;0;0;182,72
NOVO;14813;HEADSET INTELBRAS HSB 10 C/ TECLADO     ;85171100       ;;;26208;HEADSET INTELBRAS HSB 10 C/ TECLADO ;7;MÓVEIS E UTENSÍLIOS                                         ;14-8;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-PATRIMÔNIO;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;17972;72;1;35250407075762000104550010000179721711693109      ;6;189;1134;1134;0;0;0;24/04/2025;04/06/2025;04/06/2025;189;6,28;182,72;0;0;182,72
NOVO;14813;HEADSET INTELBRAS HSB 10 C/ TECLADO     ;85171100       ;;;26209;HEADSET INTELBRAS HSB 10 C/ TECLADO ;7;MÓVEIS E UTENSÍLIOS                                         ;14-8;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-PATRIMÔNIO;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;17972;72;1;35250407075762000104550010000179721711693109      ;6;189;1134;1134;0;0;0;24/04/2025;04/06/2025;04/06/2025;189;6,28;182,72;0;0;182,72
NOVO;14813;HEADSET INTELBRAS HSB 10 C/ TECLADO     ;85171100       ;;;26210;HEADSET INTELBRAS HSB 10 C/ TECLADO ;7;MÓVEIS E UTENSÍLIOS                                         ;14-8;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-PATRIMÔNIO;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;17972;72;1;35250407075762000104550010000179721711693109      ;6;189;1134;1134;0;0;0;24/04/2025;04/06/2025;04/06/2025;189;6,28;182,72;0;0;182,72
NOVO;14813;HEADSET INTELBRAS HSB 10 C/ TECLADO     ;85171100       ;;;26211;HEADSET INTELBRAS ;7;MÓVEIS E UTENSÍLIOS                                         ;14-8;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-PATRIMÔNIO;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;17972;72;1;35250407075762000104550010000179721711693109      ;6;189;1134;1134;0;0;0;24/04/2025;04/06/2025;04/06/2025;125;4,16;120,84;0;0;120,84
NOVO;14813;HEADSET INTELBRAS HSB 10 C/ TECLADO     ;85171100       ;;;26212;HEADSET INTELBRAS ;7;MÓVEIS E UTENSÍLIOS                                         ;14-8;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-PATRIMÔNIO;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;17972;72;1;35250407075762000104550010000179721711693109      ;6;189;1134;1134;0;0;0;24/04/2025;04/06/2025;04/06/2025;125;4,16;120,84;0;0;120,84
NOVO;14813;HEADSET INTELBRAS HSB 10 C/ TECLADO     ;85171100       ;;;26213;HEADSET INTELBRAS ;7;MÓVEIS E UTENSÍLIOS                                         ;14-8;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-PATRIMÔNIO;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;17972;72;1;35250407075762000104550010000179721711693109      ;6;189;1134;1134;0;0;0;24/04/2025;04/06/2025;04/06/2025;125;4,16;120,84;0;0;120,84
NOVO;14813;HEADSET INTELBRAS HSB 10 C/ TECLADO     ;85171100       ;;;26214;HEADSET INTELBRAS ;7;MÓVEIS E UTENSÍLIOS                                         ;14-8;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-PATRIMÔNIO;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;17972;72;1;35250407075762000104550010000179721711693109      ;6;189;1134;1134;0;0;0;24/04/2025;04/06/2025;04/06/2025;125;4,16;120,84;0;0;120,84
NOVO;14813;HEADSET INTELBRAS HSB 10 C/ TECLADO     ;85171100       ;;;26215;HEADSET INTELBRAS ;7;MÓVEIS E UTENSÍLIOS                                         ;14-8;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-PATRIMÔNIO;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;17972;72;1;35250407075762000104550010000179721711693109      ;6;189;1134;1134;0;0;0;24/04/2025;04/06/2025;04/06/2025;125;4,16;120,84;0;0;120,84
NOVO;14813;HEADSET INTELBRAS HSB 10 C/ TECLADO     ;85171100       ;;;26216;HEADSET INTELBRAS ;7;MÓVEIS E UTENSÍLIOS                                         ;14-8;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-PATRIMÔNIO;9;APELIDO;7075762/0001-04;GUSTAVO MANTOVANI NASCIMENTO - ME                           ;17972;72;1;35250407075762000104550010000179721711693109      ;6;189;1134;1134;0;0;0;24/04/2025;04/06/2025;04/06/2025;125;4,16;120,84;0;0;120,84
NOVO;129937;SOMBREADOR  DE ESTACIONAMENTO           ;73269090       ;;;26217;SOMBREADOR  DE ESTACIONAMENTO ;7;MÓVEIS E UTENSÍLIOS                                         ;14-27;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-ESTACIONAMENTO;9;APELIDO;36648122/0001-36;VN DA SILVA PORTAS AUTOMATICAS E SOMBREADORES               ;702;72;1;35250536648122000136550010000007021156086446      ;1;8500;8500;8500;8500;1,25;106,25;15/05/2025;09/06/2025;09/06/2025;8500;283,32;8216,68;0;0;8216,68
NOVO;129937;SOMBREADOR  DE ESTACIONAMENTO           ;73269090       ;;;26218;SOMBREADOR  DE ESTACIONAMENTO ;7;MÓVEIS E UTENSÍLIOS                                         ;14-27;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-ESTACIONAMENTO;9;APELIDO;36648122/0001-36;VN DA SILVA PORTAS AUTOMATICAS E SOMBREADORES               ;703;72;1;35250536648122000136550010000007031342978928      ;2;8500;17000;17000;17000;1,25;212,5;15/05/2025;09/06/2025;09/06/2025;8500;283,32;8216,68;0;0;8216,68
NOVO;129937;SOMBREADOR  DE ESTACIONAMENTO           ;73269090       ;;;26219;SOMBREADOR  DE ESTACIONAMENTO ;7;MÓVEIS E UTENSÍLIOS                                         ;14-27;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-ESTACIONAMENTO;9;APELIDO;36648122/0001-36;VN DA SILVA PORTAS AUTOMATICAS E SOMBREADORES               ;703;72;1;35250536648122000136550010000007031342978928      ;2;8500;17000;17000;17000;1,25;212,5;15/05/2025;09/06/2025;09/06/2025;8500;283,32;8216,68;0;0;8216,68
USADO;136056;BOBINA DE FERRO USADA                   ;72082500       ;;;26220;BOBINA DE FERRO USADA ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-23;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-GIM - GESTÃO INTEGRADA DE MATERIAIS;9;APELIDO;71527212/0001-70;BONANDI COMERCIO E REPRESENTACOES LTDA.                     ;2179;72;1;35250571527212000170550010000021791109345664      ;51;100;5100;5100;5100;18;918;30/05/2025;09/06/2025;09/06/2025;82;2,72;79,28;0;0;79,28
USADO;136056;BOBINA DE FERRO USADA                   ;72082500       ;;;26221;BOBINA DE FERRO USADA ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-23;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-GIM - GESTÃO INTEGRADA DE MATERIAIS;9;APELIDO;71527212/0001-70;BONANDI COMERCIO E REPRESENTACOES LTDA.                     ;2179;72;1;35250571527212000170550010000021791109345664      ;51;100;5100;5100;5100;18;918;30/05/2025;09/06/2025;09/06/2025;82;2,72;79,28;0;0;79,28
USADO;136056;BOBINA DE FERRO USADA                   ;72082500       ;;;26222;BOBINA DE FERRO USADA ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-23;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-GIM - GESTÃO INTEGRADA DE MATERIAIS;9;APELIDO;71527212/0001-70;BONANDI COMERCIO E REPRESENTACOES LTDA.                     ;2179;72;1;35250571527212000170550010000021791109345664      ;51;100;5100;5100;5100;18;918;30/05/2025;09/06/2025;09/06/2025;82;2,72;79,28;0;0;79,28
USADO;136056;BOBINA DE FERRO USADA                   ;72082500       ;;;26223;BOBINA DE FERRO USADA ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-23;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-GIM - GESTÃO INTEGRADA DE MATERIAIS;9;APELIDO;71527212/0001-70;BONANDI COMERCIO E REPRESENTACOES LTDA.                     ;2179;72;1;35250571527212000170550010000021791109345664      ;51;100;5100;5100;5100;18;918;30/05/2025;09/06/2025;09/06/2025;82;2,72;79,28;0;0;79,28
USADO;136056;BOBINA DE FERRO USADA                   ;72082500       ;;;26224;BOBINA DE FERRO USADA ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-23;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-GIM - GESTÃO INTEGRADA DE MATERIAIS;9;APELIDO;71527212/0001-70;BONANDI COMERCIO E REPRESENTACOES LTDA.                     ;2179;72;1;35250571527212000170550010000021791109345664      ;51;100;5100;5100;5100;18;918;30/05/2025;09/06/2025;09/06/2025;82;2,72;79,28;0;0;79,28
USADO;136056;BOBINA DE FERRO USADA                   ;72082500       ;;;26225;BOBINA DE FERRO USADA ;6;MÁQ EQUIP FABRICA - REAVAL                                  ;14-23;INTELLI IND.TERM.ELETR.LTDA MULTIPLEX-GIM - GESTÃO INTEGRADA DE MATERIAIS;9;APELIDO;71527212/0001-70;BONANDI COMERCIO E REPRESENTACOES LTDA.                     ;2179;72;1;35250571527212000170550010000021791109345664      ;51;100;5100;5100;5100;18;918;30/05/2025;09/06/2025;09/06/2025;82;2,72;79,28;0;0;79,28
